score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
150.088 1933 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00311141498811 0.0365256835858 0.526259926009 0.665405192451 1.0 ./input/network.txt 36970.9008221 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65292.1410479 17.5692961844 10433 9.36235785579 1.84195648491 0.0 NO
158.798 1359 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00168718572055 0.0379733331177 0.419532545971 0.91492845843 1.0 ./input/network.txt 47466.1101654 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 45337.8624462 26.1715531816 10445 10.1320452851 1.7686489738 0.0 NO
152.136 1867 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0479806450921 0.446402508724 0.914024452684 0.977871399016 1.0 ./input/network.txt 20264.8446411 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 64462.88276 6.90708371919 10481 11.6964839546 1.33692857417 0.0 NO
149.178 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0176763415892 0.0824118939743 0.821843774109 0.48704324741 1.0 ./input/network.txt 27686.3979985 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66003.4882811 4.9290037514 10490 12.6657132196 1.95164687653 0.0 NO
151.966 1810 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0138714887145 0.181968949138 0.773451302213 0.746836759391 1.0 ./input/network.txt 21232.9570009 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 61479.9242975 20.0670833072 10497 9.85813644397 0.804670389446 0.0 NO
154.563 1867 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0633459545228 0.794661931083 0.859404113442 0.861873251703 1.0 ./input/network.txt 20783.1864577 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 63460.7988383 8.65964328223 10525 10.8473936023 0.904694766459 0.0 NO
152.5 1810 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0371324129195 0.168967068586 0.746668822033 0.869381994736 1.0 ./input/network.txt 21679.778831 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 61949.2682994 14.1417894019 10535 10.2087034151 0.69658439901 0.0 NO
149.274 1932 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.000820873662709 0.0511387718975 0.747448015711 0.979924177919 1.0 ./input/network.txt 33638.6169995 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65415.9724435 9.8658558086 10538 11.2162610861 2.55229819018 0.0 NO
154.066 1810 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0280596527359 0.509263974144 0.937262720637 0.523473731456 1.0 ./input/network.txt 22463.0113759 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 61131.0443571 2.68745766318 10565 16.8193404923 2.02382694219 0.0 NO
150.358 1931 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0100128085291 0.0542710922571 0.659408464713 0.407245704145 1.0 ./input/network.txt 32083.5486784 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65143.9272985 17.7481338409 10751 9.43589028357 1.66128170427 0.0 NO
150.423 1992 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00238920156769 0.0373369299419 0.872211684076 0.389167380457 1.0 ./input/network.txt 38056.0890065 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 68382.2187288 21.3005067938 1076 9.23757507939 1.77540817847 0.0 NO
162.685 1477 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.000342463509186 0.0383264121345 0.309566114041 0.638757752239 1.0 ./input/network.txt 52614.0931748 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 49559.3495966 15.9254443362 10832 9.81844555351 1.73571162454 0.0 NO
152.37 1984 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0903115045196 0.261022883701 0.88980264605 0.929195418137 1.0 ./input/network.txt 22465.2404344 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 67186.252762 10.8653645451 10864 10.0363765582 0.915506371357 0.0 NO
149.385 1991 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00769497493812 0.0461576919254 0.851186267397 0.373880793648 1.0 ./input/network.txt 35210.091065 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 68199.201016 5.08903255105 10899 12.717937504 2.78444224599 0.0 NO
152.284 1754 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00600490128768 0.101761263534 0.366017667414 0.947258685353 1.0 ./input/network.txt 26311.4122297 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 60042.8317213 19.674997957 10905 9.49510777179 0.790573094707 0.0 NO
150.298 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00434253048592 0.0864192372728 0.87548206363 0.664514979363 1.0 ./input/network.txt 27740.6098753 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66282.0378041 9.66784582208 10954 11.2403708377 2.02233201392 0.0 NO
151.01 1810 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00902165883007 0.147793291195 0.734054431496 0.679647625908 1.0 ./input/network.txt 22381.9356959 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 61669.5219826 9.94074594148 10968 11.3234501807 1.66151150762 0.0 NO
150.638 1813 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0202314211935 0.198717067601 0.915761300702 0.999929327851 1.0 ./input/network.txt 27891.196176 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 62864.7878612 17.1516748641 1098 9.07014653157 0.834825488048 0.0 NO
161.914 1768 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00685546276373 0.162066228424 0.883128807189 0.414939839128 1.0 ./input/network.txt 53322.9574906 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 59953.9302627 25.6884037264 10982 8.61133373112 0.606310845094 0.0 NO
