score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
163.213 959 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0361862070653 0.29576364916 0.679501299779 0.813279201786 1.0 ./input/network.txt 59962.1152416 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32451.6556221 11.3724453791 10527 18.9482940981 0.341543428806 0.0 YES
174.094 1351 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.381316690336 0.30919055268 0.738872238945 0.710098599461 1.0 ./input/network.txt 32248.4501878 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 45341.8255557 10.8035163724 10535 12.6737791594 1.59491608543 0.0 YES
164.364 1014 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0353311894375 0.688733578775 0.273933182764 0.802427835681 1.0 ./input/network.txt 54894.9513161 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 34735.1938915 11.8014600337 10536 12.858009595 0.362435051984 0.0 YES
160.059 1135 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0134890189296 0.252543481667 0.122219404241 0.966351241018 1.0 ./input/network.txt 63935.3967285 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 37585.1781883 6.22745083082 10588 26.1388755484 0.539744053993 0.0 YES
169.602 793 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0463227273914 0.811856999839 0.764979768527 0.830573304419 1.0 ./input/network.txt 76600.7234496 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 25028.8278828 12.9344335471 10589 19.0572021921 0.91641121866 0.0 YES
163.274 964 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.015915236741 0.0263688314343 0.232781175107 0.464570403547 1.0 ./input/network.txt 70544.2308487 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32926.0106802 5.15604953476 10595 24.0986138007 1.07135291246 0.0 YES
162.534 1248 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0354931708125 0.557197649002 0.47711957752 0.622507978803 1.0 ./input/network.txt 57125.4565743 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 42225.1791692 10.4608978948 10631 12.8888274669 0.40948592205 0.0 YES
169.644 716 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0758973387125 0.742058449957 0.873696645605 0.764238626559 1.0 ./input/network.txt 38666.2608839 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 24338.0660888 14.5788083691 10680 20.5257687295 0.689904192534 0.0 YES
160.676 957 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0219302248804 0.271393282295 0.142810699029 0.987293465726 1.0 ./input/network.txt 56919.2900979 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 31160.6965035 4.54527424881 10740 19.5263758863 0.928736277069 0.0 YES
159.369 1250 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0113431268353 0.146686652197 0.115773123634 0.659593557361 1.0 ./input/network.txt 61442.4302658 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 42343.250428 8.56421961668 10764 18.9048898945 0.226285033057 0.0 YES
166.656 680 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0468152700662 0.0794109556233 0.796408158532 0.692805457124 1.0 ./input/network.txt 81198.2436881 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 22844.047649 6.06848433423 10770 20.4015243367 1.3561319078 0.0 YES
171.389 793 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.663750320966 0.341996740039 0.0715609710825 0.632688800595 1.0 ./input/network.txt 76316.5277154 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 26984.9581324 8.12099906355 10774 26.7629325252 2.45860075405 0.0 YES
167.612 851 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0206823993694 0.255394251308 0.578338289331 0.667639134245 1.0 ./input/network.txt 76315.7534169 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 28239.9611538 15.3751313788 10817 18.697276515 0.344534783597 0.0 YES
170.177 1015 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.802722595355 0.638099822599 0.541292256643 0.949822756978 1.0 ./input/network.txt 56776.9648712 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 33027.9577842 18.1411224486 10836 17.2930548366 1.49933337256 0.0 YES
162.946 1191 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.118382492533 0.212717580287 0.760472643509 0.669555644119 1.0 ./input/network.txt 59878.9331588 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 40980.2368917 9.32168391328 10843 16.6231467491 0.298206809034 0.0 YES
163.779 620 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0170094046449 0.0660151468225 0.446919898109 0.692784682242 1.0 ./input/network.txt 77486.2217356 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 19993.3147083 5.42274308674 1086 20.544469559 1.06939675918 0.0 YES
160.835 1018 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0420983759106 0.26809229098 0.116904399958 0.894848570827 1.0 ./input/network.txt 62866.2041952 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 33897.0609198 9.61137788094 10862 20.9840580747 0.228482893132 0.0 YES
166.418 957 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0501915234745 0.882372420758 0.303165860391 0.559768239489 1.0 ./input/network.txt 55471.8199179 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 31637.4131236 8.84317092641 10871 17.4911329204 1.18096309525 0.0 YES
162.172 1352 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0398208430725 0.360648519679 0.427734946908 0.862729726594 1.0 ./input/network.txt 33141.4135305 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 45303.0981155 10.7538828008 1089 11.1114066207 0.131422549271 0.0 YES
170.426 1135 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.807874966433 0.820033945334 0.686808457598 0.873333054281 1.0 ./input/network.txt 64553.1317542 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 37414.8796596 13.9331205558 10901 20.8758579831 1.01869405502 0.0 YES
160.842 1366 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0545194170674 0.122322610935 0.813423739861 0.89822595032 1.0 ./input/network.txt 61405.9645816 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 46169.4958224 8.92123856112 10924 15.3408815431 0.156215253294 0.0 YES
159.59 840 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0326073732319 0.0790986253685 0.202602667948 0.944567071059 1.0 ./input/network.txt 53749.1288039 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 27461.2325745 9.14459738772 10951 12.2950917035 0.433568430393 0.0 YES
164.471 955 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.048451231782 0.694590235515 0.586170077655 0.993786659381 1.0 ./input/network.txt 52744.5242206 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 31547.851299 11.6660590592 10962 12.0789433025 0.606779816782 0.0 YES
167.53 723 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0695729871867 0.467758489421 0.828366838241 0.945816759757 1.0 ./input/network.txt 51232.0303863 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 23546.6529271 8.73490103086 10987 14.4923054268 2.50684158184 0.0 YES
168.841 616 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0260854847694 0.196090502417 0.723091732102 0.420004859228 1.0 ./input/network.txt 70905.3388449 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 19097.956098 24.2913407848 11014 11.9222532697 1.40972815138 0.0 YES
170.041 1190 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.611425628083 0.800916348493 0.730149076797 0.382673188485 1.0 ./input/network.txt 58354.1677552 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 40982.549214 14.3868387324 11018 15.2029137036 0.838016891959 0.0 YES
160.918 841 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0576107255305 0.0480793343424 0.111606254272 0.941773955927 1.0 ./input/network.txt 56307.9294607 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 28828.4335317 10.0711097299 11074 13.5436623371 0.26834229746 0.0 YES
170.355 1075 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.625622692297 0.673652245918 0.414952061224 0.710483102985 1.0 ./input/network.txt 60565.0710392 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 35119.6158586 3.84009233217 11079 29.3831908328 2.40029536484 0.0 YES
169.347 1015 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.650173795152 0.63406621568 0.154486948278 0.978894570331 1.0 ./input/network.txt 55172.3138302 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 34171.992623 4.94628413872 11138 23.1106084917 2.34754415795 0.0 YES
164.725 1307 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0981723098671 0.589419104883 0.583155744682 0.674282626056 1.0 ./input/network.txt 60716.9785593 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 43215.5004276 4.10153751296 11174 18.9982574184 1.51955995101 0.0 YES
170.035 1073 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.559573699231 0.77775760848 0.785479600732 0.518483687972 1.0 ./input/network.txt 56483.7939587 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 36478.8891005 6.90795528621 11276 20.2246568851 2.38945140342 0.0 YES
