rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
2 18 257.438135587201 532.876271174402 10.604 0.765873015873016 -0.580822690781898 8.41573706322373e-10
2 19 237.591035149915 493.182070299831 14.251 0.771591970121382 -0.645259562439276 7.02685053189911e-15
2 20 215.332082410353 448.664164820706 19.338 0.788165266106443 -0.668835733232233 4.19438114706847e-19
2 21 196.316892415466 410.633784830932 26.19 0.798873716153128 -0.58678544022158 5.41044899494456e-16
2 22 181.800620032602 381.601240065204 35.295 0.800916199813259 -0.46113046549704 1.71748892132136e-10
2 23 172.257432866597 362.514865733195 45.037 0.805555555555556 -0.306790999203475 1.42808104190057e-05
2 24 166.608876720051 351.217753440102 55.03 0.806956115779645 -0.248358269295662 0.000205082405984859
2 25 161.451995355332 340.903990710665 67.336 0.810399159663866 -0.241939888840947 9.21644373695931e-05
3 1 409.023701743216 836.047403486431 0 0.5 NA NA
3 2 409.027693764485 836.05538752897 0.004 0.498366013071895 NA NA
3 3 409.027693764485 836.05538752897 0.004 0.498366013071895 NA NA
3 4 409.036671345142 836.073342690285 0.013 0.495098039215686 NA NA
3 5 407.288759874209 832.577519748418 0.06 0.507878151260504 -1 1
3 6 406.638526558322 831.277053116644 0.104 0.506915266106443 -0.866025403784439 0.333333333333333
3 7 403.231694509875 824.463389019749 0.17 0.523342670401494 -0.948683298050514 0.0513167019494862
3 8 401.670229787019 821.340459574037 0.222 0.522554855275443 -0.948683298050514 0.0138468329888591
3 9 396.479908070824 810.959816141647 0.351 0.546685340802988 -0.902707567477393 0.00213764690910867
3 10 389.772257620735 797.544515241469 0.6 0.571341036414566 -0.923528709105267 1.80955115980456e-05
3 11 378.102278283972 774.204556567943 0.925 0.614729225023343 -0.850358331958346 7.81852029951807e-06
3 12 369.993454474665 757.98690894933 1.403 0.617092670401494 -0.766086603198965 2.03056634164415e-05
3 13 353.166353353092 724.332706706184 2.248 0.662727591036415 -0.22026899742788 0.233771222586473
3 14 330.581526364293 679.163052728585 3.383 0.727824463118581 -0.463066129303117 0.00201441357731579
3 15 314.481772035795 646.96354407159 4.728 0.731938608776844 -0.677691847840983 1.32410468528078e-08
3 16 289.375276618629 596.750553237258 6.592 0.768703314659197 -0.593662981111512 9.51188947140838e-08
3 17 263.411709367407 544.823418734814 9.298 0.797998366013072 -0.642202042105224 4.57715523553524e-11
3 18 241.721849065908 501.443698131816 12.468 0.810165732959851 -0.538392438628893 1.53334580739814e-08
3 19 229.706674959025 477.41334991805 15.685 0.79718137254902 -0.526248139895797 2.99538020962652e-09
3 20 214.770288422365 447.54057684473 20.076 0.792454481792717 -0.258822701629872 0.00317817475825067
3 21 198.571968761567 415.143937523134 26.019 0.802054154995332 -0.0518107002646325 0.534555331607194
3 22 184.135412776853 386.270825553705 33.735 0.807102007469655 -0.142863933443276 0.0655042231081337
3 23 172.078496224581 362.156992449161 44.132 0.806139122315593 -0.156255576814265 0.0308814968187954
3 24 163.652852173174 345.305704346347 55.562 0.810661764705882 0.000459970187944216 0.994713402182025
3 25 159.221125004889 336.442250009778 69.441 0.815213585434174 -0.00819626389522472 0.900115961332476
4 1 409.023701743216 836.047403486431 0 0.5 NA NA
4 2 409.026697252195 836.053394504391 0.003 0.498366013071895 NA NA
4 3 409.030689273465 836.06137854693 0.007 0.496732026143791 NA NA
4 4 407.959029655072 833.918059310144 0.036 0.499095471521942 -0.866025403784439 0.333333333333333
4 5 405.502065201824 829.004130403647 0.069 0.507119514472456 -0.5 1
4 6 402.668595347204 823.337190694408 0.131 0.52719421101774 -0.948683298050514 0.0513167019494862
4 7 399.364355093811 816.728710187621 0.238 0.523780345471522 -0.778984402464165 0.0227141608147554
4 8 392.431471529625 802.86294305925 0.417 0.553542250233427 -0.699368391486836 0.00537297524414691
4 9 383.848374479406 785.696748958813 0.623 0.596346872082166 -0.898031170734644 5.50326336556661e-06
4 10 377.010735864059 772.021471728118 0.936 0.608893557422969 -0.889281370514354 3.54667607464311e-07
4 11 363.42092306168 744.84184612336 1.41 0.643936741363212 -0.841042614004444 2.6518838230102e-07
4 12 350.478143043827 718.956286087655 1.96 0.658000700280112 -0.716437293770661 8.47901772023016e-06
4 13 340.038324407293 698.076648814586 2.713 0.663632119514473 -0.550026924949693 0.000236327660213522
4 14 325.996453108749 669.992906217498 3.984 0.682393790849673 -0.579919039918228 1.0166166705864e-05
4 15 300.655458280837 619.310916561674 5.813 0.741217320261438 -0.612703064079268 4.55727595039323e-08
4 16 272.76312464302 563.52624928604 8.165 0.76531862745098 -0.604624906417599 3.61792977239972e-09
4 17 252.767030479089 523.534060958179 11.432 0.7781279178338 -0.493329369986805 9.01736738651552e-07
4 18 229.210082609889 476.420165219778 15.577 0.792629551820728 -0.494712191789558 8.13064103532335e-08
4 19 208.107854182325 434.215708364651 20.766 0.804563492063492 -0.405136818021077 5.34520644867385e-06
4 20 193.797758113347 405.595516226695 27.205 0.805059523809524 -0.308804756236269 0.000315033326925931
4 21 181.278925525033 380.557851050066 34.89 0.811683006535948 -0.262888779326958 0.000914502423647374
4 22 172.231887916608 362.463775833216 43.679 0.808969421101774 -0.135502657715381 0.0737855256956683
4 23 163.947465132539 345.894930265078 55.489 0.816526610644258 -0.131076245324177 0.0636323976983474
4 24 159.368364488936 336.736728977872 69.994 0.824200513538749 0.00578447587174489 0.931704172374403
4 25 158.522740474208 335.045480948417 84.517 0.828256302521008 -0.0498104711322878 0.425634398098699
5 1 409.023701743216 836.047403486431 0 0.5 NA NA
5 2 408.332552565318 834.665105130637 0.003 0.5 NA NA
5 3 408.335548074298 834.671096148596 0.006 0.507294584500467 NA NA
5 4 406.282055686731 830.564111373461 0.035 0.52906162464986 -1 1
5 5 403.836096830769 825.672193661537 0.078 0.550653594771242 -0.707106781186547 0.181690113816209
5 6 399.025238250626 816.050476501252 0.173 0.560690943043884 -0.766811580507233 0.0159118299268297
5 7 394.977124921202 807.954249842404 0.278 0.56813141923436 -0.857196967988979 0.000745565438913141
5 8 387.848842875566 793.697685751132 0.446 0.59188258636788 -0.0530800810567863 0.863265773961761
5 9 381.130767508123 780.261535016246 0.741 0.606063258636788 -0.52066358385336 0.0267343708547647
