rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
3 10 286.291059489714 590.582118979428 4.764 0.785597572362278 0.684566052612448 3.01611502975323e-05
3 11 270.195793136444 558.391586272888 5.951 0.813025210084034 0.62188874192563 8.63190381345426e-05
3 12 256.371492338069 530.742984676137 7.436 0.820057189542484 0.512220481625252 0.000727910729734759
3 13 245.844557121447 509.689114242895 9.156 0.816380718954248 0.793791116624945 6.14171835193803e-12
3 14 234.437103940065 486.874207880129 11.219 0.809786414565826 0.816453413095889 5.66867533413268e-15
3 15 223.343980852622 464.687961705244 13.637 0.80812324929972 0.845659131797325 7.79201260704286e-19
3 16 210.385476378246 438.770952756491 16.736 0.812937675070028 0.696280682434132 4.04540219160881e-12
3 17 198.039633642312 414.079267284625 20.281 0.823266806722689 0.79967681785082 1.20152624079103e-21
3 18 189.347290568557 396.694581137114 24.585 0.817372782446312 0.947896428422858 1.75066666147064e-50
3 19 178.448860585716 374.897721171432 29.557 0.827585200746966 0.971683342535452 7.18634737783215e-69
3 20 171.114484886647 360.228969773294 35.444 0.824492296918768 0.982515543449284 5.30719780688609e-88
3 21 163.553955564911 345.107911129822 42.491 0.824346405228758 0.980033721599845 1.3805524029376e-96
3 22 157.138789620534 332.277579241068 50.988 0.824433940242764 0.990862141900475 2.92011849605869e-140
3 23 154.071196405495 326.142392810991 60.282 0.821020074696545 0.980239161730025 2.53749134187513e-129
3 24 151.126808277403 320.253616554805 70.93 0.824317226890756 0.980167230104894 8.78767232126988e-147
3 25 150.804435630467 319.608871260935 83.563 0.823062558356676 0.982051491589566 1.07742500300194e-173
4 1 402.721489425115 823.44297885023 0.065 0.542892156862745 1 1
4 2 395.482596551416 808.965193102831 0.233 0.557685574229692 -0.737864787372622 0.262135212627378
4 3 387.590572337765 793.181144675529 0.442 0.591795051353875 0.4 0.75
4 4 379.877211440436 777.754422880871 0.648 0.604049953314659 0.811679449913428 0.0498575851013404
4 5 366.603292672808 751.206585345616 0.998 0.646271008403361 0.657142857142857 0.175
4 6 354.718422942071 727.436845884143 1.34 0.672414799253034 0.936974961203381 0.00185103019644192
4 7 340.10571728579 698.21143457158 1.842 0.704977824463119 0.935396781117528 7.94650699945726e-06
4 8 321.322607045166 660.645214090331 2.554 0.737832633053221 0.952475944426118 4.40145640335978e-08
4 9 305.726683291849 629.453366583697 3.306 0.772088001867414 0.988544904241821 2.10787517485285e-15
4 10 294.440269782437 606.880539564874 4.297 0.76858660130719 0.968575749665701 2.13983804764495e-15
4 11 278.454853406954 574.909706813908 5.381 0.795518207282913 0.952731849645318 1.52116368276482e-16
4 12 267.050128549847 552.100257099694 6.602 0.798669467787115 0.957242185421917 8.44019682631327e-19
4 13 254.778715416503 527.557430833006 8.281 0.787377450980392 0.943020941219415 9.39702644271528e-20
4 14 239.069619066095 496.139238132191 10.398 0.799719887955182 0.953425557061812 1.39231479805399e-25
4 15 224.33107732689 466.66215465378 13.154 0.805876517273576 0.946440978906174 3.67759909638334e-30
4 16 212.623984292256 443.247968584512 16.09 0.802754435107376 0.910122866766089 1.45034474536028e-26
4 17 202.947689917629 423.895379835258 19.782 0.795576563958917 0.942004293213968 7.97966996862967e-37
4 18 193.932082576019 405.864165152039 23.859 0.794788748832867 0.948158475896749 4.36079058401402e-47
4 19 184.74107649365 387.4821529873 28.571 0.794146825396825 0.949075388765593 5.47781311168144e-55
4 20 176.964387326668 371.928774653336 34.33 0.788632119514473 0.954888493140565 4.03373945831579e-65
4 21 170.826246780713 359.652493561426 40.57 0.782621381886088 0.952741605783466 7.73572149123117e-75
4 22 163.29864854191 344.59729708382 48.768 0.790441176470588 0.949753022975002 1.24987720652342e-83
4 23 158.289524771325 334.579049542649 57.902 0.795197245564893 0.963754028851632 4.22381647959012e-108
4 24 155.16110797269 328.32221594538 68.561 0.795138888888889 0.986514319335914 2.5399059558137e-162
4 25 153.950331086428 325.900662172855 80.606 0.800653594771242 0.979960981031962 7.22686550012851e-164
5 1 403.14187046581 824.28374093162 0.079 0.542892156862745 NA NA
5 2 396.091569124859 810.183138249718 0.208 0.590131886087768 1 1
5 3 384.054213783007 786.108427566014 0.439 0.662873482726424 -0.2 0.916666666666667
5 4 371.825458251569 761.650916503139 0.694 0.70812908496732 0.632455532033676 0.367544467966324
5 5 362.71574066521 743.431481330421 0.94 0.719596171802054 0.9 0.0833333333333333
5 6 349.191760928959 716.383521857918 1.348 0.743493230625584 0.942857142857143 0.0166666666666667
5 7 338.884346486996 695.768692973991 1.771 0.76937441643324 0.343099237589846 0.366029243023804
5 8 329.858203075969 677.716406151938 2.277 0.768615779645191 0.779045301358731 0.00471432055119653
5 9 314.883086197192 647.766172394384 2.946 0.776056255835668 0.728087032631768 0.00208658696035401
5 10 301.015807922128 620.031615844256 3.805 0.768323996265173 0.987071703800666 3.49335439863838e-18
5 11 289.391050999407 596.782101998813 4.97 0.758169934640523 0.91670942673893 1.13154402904236e-12
5 12 277.693801751587 573.387603503174 6.071 0.761379551820728 0.909771669605945 1.54565014558709e-14
